object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.178, r_dist = 165.01, orig_r_dist = 165.01, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.198, r_dist = 80.46, orig_r_dist = 80.46, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.418, r_dist = 139.73, orig_r_dist = 139.73, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.427, r_dist = 61.13, orig_r_dist = 61.13, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.384, r_dist = 121.14, orig_r_dist = 121.14, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.421, r_dist = 142.45, orig_r_dist = 142.45, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.404, r_dist = 88.18, orig_r_dist = 88.18, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.396, r_dist = 96.74, orig_r_dist = 96.74, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.398, r_dist = 99.76, orig_r_dist = 99.76, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 99.19, orig_r_dist = 99.19, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.404, r_dist = 96.77, orig_r_dist = 96.77, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 98.58, orig_r_dist = 98.58, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.401, r_dist = 146.85, orig_r_dist = 146.85, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.171, r_dist = 41.41, orig_r_dist = 41.41, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.156, r_dist = 118.43, orig_r_dist = 118.43, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.145, r_dist = 115.81, orig_r_dist = 115.81, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.131, r_dist = 109.89, orig_r_dist = 109.89, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.152, r_dist = 138.44, orig_r_dist = 138.44, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.156, r_dist = 118.38, orig_r_dist = 118.38, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.159, r_dist = 117.17, orig_r_dist = 117.17, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.160, r_dist = 126.65, orig_r_dist = 126.65, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.189, r_dist = 67.01, orig_r_dist = 67.01, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.161, r_dist = 93.15, orig_r_dist = 93.15, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.356, r_dist = 145.59, orig_r_dist = 145.59, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.390, r_dist = 109.34, orig_r_dist = 109.34, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.159, r_dist = 37.48, orig_r_dist = 37.48, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.397, r_dist = 90.44, orig_r_dist = 90.44, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.397, r_dist = 93.00, orig_r_dist = 93.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.193, r_dist = 104.16, orig_r_dist = 104.16, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.392, r_dist = 90.43, orig_r_dist = 90.43, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.411, r_dist = 143.93, orig_r_dist = 143.93, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 103.50, orig_r_dist = 103.50, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.406, r_dist = 67.92, orig_r_dist = 67.92, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.458, r_dist = 131.72, orig_r_dist = 131.72, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.404, r_dist = 83.71, orig_r_dist = 83.71, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.414, r_dist = 137.47, orig_r_dist = 137.47, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.412, r_dist = 136.15, orig_r_dist = 136.15, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.407, r_dist = 78.91, orig_r_dist = 78.91, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.405, r_dist = 80.48, orig_r_dist = 80.48, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.188, r_dist = 97.95, orig_r_dist = 97.95, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.397, r_dist = 89.58, orig_r_dist = 89.58, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.400, r_dist = 90.33, orig_r_dist = 90.33, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.396, r_dist = 96.49, orig_r_dist = 96.49, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.378, r_dist = 103.75, orig_r_dist = 103.75, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.401, r_dist = 99.93, orig_r_dist = 99.93, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 93.75, orig_r_dist = 93.75, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.389, r_dist = 97.49, orig_r_dist = 97.49, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.390, r_dist = 106.62, orig_r_dist = 106.62, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.386, r_dist = 106.17, orig_r_dist = 106.17, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.394, r_dist = 71.43, orig_r_dist = 71.43, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.382, r_dist = 59.64, orig_r_dist = 59.64, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.385, r_dist = 107.87, orig_r_dist = 107.87, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.386, r_dist = 110.88, orig_r_dist = 110.88, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.406, r_dist = 124.39, orig_r_dist = 124.39, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.389, r_dist = 98.23, orig_r_dist = 98.23, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.402, r_dist = 95.00, orig_r_dist = 95.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.384, r_dist = 113.36, orig_r_dist = 113.36, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.398, r_dist = 109.40, orig_r_dist = 109.40, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.387, r_dist = 113.06, orig_r_dist = 113.06, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.390, r_dist = 106.50, orig_r_dist = 106.50, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.392, r_dist = 105.78, orig_r_dist = 105.78, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.368, r_dist = 140.81, orig_r_dist = 140.81, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.377, r_dist = 162.50, orig_r_dist = 162.50, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.406, r_dist = 124.31, orig_r_dist = 124.31, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 110.87, orig_r_dist = 110.87, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.387, r_dist = 175.87, orig_r_dist = 175.87, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.397, r_dist = 159.07, orig_r_dist = 159.07, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.151, r_dist = 178.55, orig_r_dist = 178.55, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.382, r_dist = 174.17, orig_r_dist = 174.17, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.202, r_dist = 99.59, orig_r_dist = 99.59, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.379, r_dist = 70.08, orig_r_dist = 70.08, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.385, r_dist = 119.86, orig_r_dist = 119.86, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.411, r_dist = 122.05, orig_r_dist = 122.05, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.395, r_dist = 103.99, orig_r_dist = 103.99, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 75.46, orig_r_dist = 75.46, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.417, r_dist = 124.02, orig_r_dist = 124.02, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.187, r_dist = 154.46, orig_r_dist = 154.46, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.010, r_dist = 72.63, orig_r_dist = 72.63, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.015, r_dist = 127.13, orig_r_dist = 127.13, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.404, r_dist = 114.39, orig_r_dist = 114.39, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.182, r_dist = 63.22, orig_r_dist = 63.22, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.154, r_dist = 35.27, orig_r_dist = 35.27, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.154, r_dist = 39.56, orig_r_dist = 39.56, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.193, r_dist = 124.81, orig_r_dist = 124.81, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 143.75, orig_r_dist = 143.75, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.407, r_dist = 85.50, orig_r_dist = 85.50, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.395, r_dist = 105.11, orig_r_dist = 105.11, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.158, r_dist = 138.51, orig_r_dist = 138.51, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.391, r_dist = 106.25, orig_r_dist = 106.25, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.397, r_dist = 112.45, orig_r_dist = 112.45, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.399, r_dist = 76.49, orig_r_dist = 76.49, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.417, r_dist = 76.40, orig_r_dist = 76.40, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.140, r_dist = 57.32, orig_r_dist = 57.32, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.177, r_dist = 105.55, orig_r_dist = 105.55, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.185, r_dist = 148.62, orig_r_dist = 148.62, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.405, r_dist = 124.14, orig_r_dist = 124.14, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.407, r_dist = 116.01, orig_r_dist = 116.01, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.360, r_dist = 173.48, orig_r_dist = 173.48, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.405, r_dist = 92.78, orig_r_dist = 92.78, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.163, r_dist = 89.91, orig_r_dist = 89.91, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.160, r_dist = 147.19, orig_r_dist = 147.19, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.037, r_dist = 126.22, orig_r_dist = 126.22, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.040, r_dist = 113.07, orig_r_dist = 113.07, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.028, r_dist = 37.24, orig_r_dist = 37.24, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.036, r_dist = 22.62, orig_r_dist = 22.62, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.039, r_dist = 23.16, orig_r_dist = 23.16, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.032, r_dist = 24.76, orig_r_dist = 24.76, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.044, r_dist = 7.78, orig_r_dist = 7.78, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 112.13, orig_r_dist = 112.13, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.029, r_dist = 119.07, orig_r_dist = 119.07, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.033, r_dist = 124.75, orig_r_dist = 124.75, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.035, r_dist = 127.23, orig_r_dist = 127.23, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.047, r_dist = 18.37, orig_r_dist = 18.37, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.155, r_dist = 99.20, orig_r_dist = 99.20, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.178, r_dist = 145.53, orig_r_dist = 145.53, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.186, r_dist = 148.47, orig_r_dist = 148.47, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.027, r_dist = 178.23, orig_r_dist = 178.23, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.161, r_dist = 128.77, orig_r_dist = 128.77, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.021, r_dist = 128.26, orig_r_dist = 128.26, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.025, r_dist = 99.99, orig_r_dist = 99.99, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.016, r_dist = 135.25, orig_r_dist = 135.25, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.017, r_dist = 137.64, orig_r_dist = 137.64, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.154, r_dist = 123.95, orig_r_dist = 123.95, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.020, r_dist = 132.36, orig_r_dist = 132.36, total_time = 1.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.023, r_dist = 117.34, orig_r_dist = 117.34, total_time = 0.0000
object_name = linemod_duck, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.029, r_dist = 14.49, orig_r_dist = 14.49, total_time = 1.0000
