object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.103, r_dist = 138.95, orig_r_dist = 138.95, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.081, r_dist = 6.75, orig_r_dist = 6.75, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.088, r_dist = 7.59, orig_r_dist = 7.59, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.084, r_dist = 3.45, orig_r_dist = 3.45, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.080, r_dist = 7.27, orig_r_dist = 7.27, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.099, r_dist = 19.97, orig_r_dist = 19.97, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.077, r_dist = 89.37, orig_r_dist = 89.37, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.087, r_dist = 25.71, orig_r_dist = 25.71, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.082, r_dist = 5.53, orig_r_dist = 5.53, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.081, r_dist = 167.09, orig_r_dist = 167.09, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.104, r_dist = 12.91, orig_r_dist = 12.91, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.186, r_dist = 83.92, orig_r_dist = 83.92, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.091, r_dist = 116.81, orig_r_dist = 116.81, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.137, r_dist = 157.85, orig_r_dist = 157.85, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.420, r_dist = 68.35, orig_r_dist = 68.35, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 124.21, orig_r_dist = 124.21, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 162.76, orig_r_dist = 162.76, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.100, r_dist = 160.43, orig_r_dist = 160.43, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.025, r_dist = 79.59, orig_r_dist = 79.59, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.042, r_dist = 76.14, orig_r_dist = 76.14, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.066, r_dist = 126.20, orig_r_dist = 126.20, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.127, r_dist = 134.74, orig_r_dist = 134.74, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.119, r_dist = 173.18, orig_r_dist = 173.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.109, r_dist = 136.04, orig_r_dist = 136.04, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.122, r_dist = 102.74, orig_r_dist = 102.74, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.127, r_dist = 99.03, orig_r_dist = 99.03, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.044, r_dist = 119.28, orig_r_dist = 119.28, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.136, r_dist = 173.07, orig_r_dist = 173.07, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.097, r_dist = 145.66, orig_r_dist = 145.66, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.164, r_dist = 92.46, orig_r_dist = 92.46, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.139, r_dist = 162.91, orig_r_dist = 162.91, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.035, r_dist = 106.37, orig_r_dist = 106.37, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 160.93, orig_r_dist = 160.93, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.057, r_dist = 134.11, orig_r_dist = 134.11, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.170, r_dist = 108.05, orig_r_dist = 108.05, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.129, r_dist = 135.01, orig_r_dist = 135.01, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.147, r_dist = 119.36, orig_r_dist = 119.36, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.127, r_dist = 124.10, orig_r_dist = 124.10, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.126, r_dist = 140.37, orig_r_dist = 140.37, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.148, r_dist = 134.34, orig_r_dist = 134.34, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.413, r_dist = 72.86, orig_r_dist = 72.86, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.461, r_dist = 81.59, orig_r_dist = 81.59, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.456, r_dist = 148.91, orig_r_dist = 148.91, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.451, r_dist = 143.94, orig_r_dist = 143.94, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.492, r_dist = 138.80, orig_r_dist = 138.80, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.405, r_dist = 169.60, orig_r_dist = 169.60, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.439, r_dist = 129.25, orig_r_dist = 129.25, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.400, r_dist = 142.53, orig_r_dist = 142.53, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.386, r_dist = 150.02, orig_r_dist = 150.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.392, r_dist = 138.38, orig_r_dist = 138.38, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.413, r_dist = 144.53, orig_r_dist = 144.53, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.370, r_dist = 124.57, orig_r_dist = 124.57, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.359, r_dist = 168.02, orig_r_dist = 168.02, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.376, r_dist = 123.19, orig_r_dist = 123.19, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.389, r_dist = 163.60, orig_r_dist = 163.60, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.363, r_dist = 166.94, orig_r_dist = 166.94, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.376, r_dist = 159.29, orig_r_dist = 159.29, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.366, r_dist = 162.14, orig_r_dist = 162.14, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.113, r_dist = 101.32, orig_r_dist = 101.32, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.398, r_dist = 153.46, orig_r_dist = 153.46, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.205, r_dist = 170.94, orig_r_dist = 170.94, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.034, r_dist = 95.17, orig_r_dist = 95.17, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.056, r_dist = 99.78, orig_r_dist = 99.78, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.044, r_dist = 114.28, orig_r_dist = 114.28, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.042, r_dist = 112.98, orig_r_dist = 112.98, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.052, r_dist = 128.22, orig_r_dist = 128.22, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.046, r_dist = 127.84, orig_r_dist = 127.84, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.080, r_dist = 178.23, orig_r_dist = 178.23, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.063, r_dist = 82.27, orig_r_dist = 82.27, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.065, r_dist = 102.12, orig_r_dist = 102.12, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.177, r_dist = 139.71, orig_r_dist = 139.71, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.168, r_dist = 140.10, orig_r_dist = 140.10, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.068, r_dist = 113.83, orig_r_dist = 113.83, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.174, r_dist = 126.05, orig_r_dist = 126.05, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.405, r_dist = 140.25, orig_r_dist = 140.25, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 0.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.387, r_dist = 118.24, orig_r_dist = 118.24, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.446, r_dist = 122.56, orig_r_dist = 122.56, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.050, r_dist = 142.91, orig_r_dist = 142.91, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.088, r_dist = 3.91, orig_r_dist = 3.91, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.049, r_dist = 10.25, orig_r_dist = 10.25, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.097, r_dist = 176.81, orig_r_dist = 176.81, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.063, r_dist = 121.18, orig_r_dist = 121.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.090, r_dist = 26.84, orig_r_dist = 26.84, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.043, r_dist = 34.07, orig_r_dist = 34.07, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.144, r_dist = 108.18, orig_r_dist = 108.18, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.050, r_dist = 145.44, orig_r_dist = 145.44, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 1.000, r_dist = 45.00, orig_r_dist = 0.00, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.089, r_dist = 20.40, orig_r_dist = 20.40, total_time = 2.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.094, r_dist = 24.83, orig_r_dist = 24.83, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.185, r_dist = 143.44, orig_r_dist = 143.44, total_time = 1.0000
object_name = linemod_can, bin_id = A, item_counts = 3, state = 3, sample_number = 3, t_dist = 0.053, r_dist = 174.77, orig_r_dist = 174.77, total_time = 2.0000
